lat,lng,buildings
-11.7937,-60.225,82
40.6949,61.8077,1150
48.364,136.595,2068
12.9394,75.3329,10928
2.68862,-67.7355,30
37.049,-94.8786,12390
-11.4381,-65.7779,79
-12.7152,-72.7415,101153
50.535,-97.3748,20481
14.1239,104.946,4513
-18.7128,-65.2424,2175
8.73103,7.97518,95051
69.0383,-179.531,469
42.8204,-109.454,5533
11.4441,10.4598,632078
-12.2605,-61.1809,12
56.4157,130.308,191
37.5096,33.7179,10629
10.6544,-63.7064,37620
-37.0164,-66.4826,10
-2.6819,21.4546,131
38.7629,8.11743,32472
-29.4809,-59.1475,669
51.9696,-118.352,53
7.53706,151.089,2103
30.274,-81.8453,234055
-24.1355,-54.9089,11477
49.9024,-117.717,2605
46.4373,-67.3662,12341
-3.30554,-73.9643,485
50.1624,-94.3485,630
-10.4041,-72.553,53
46.4933,-100.984,41861
-6.93941,-57.1692,122
-26.3705,30.196,4534
15.2217,17.1819,225
42.3218,-93.7311,29611
-25.1626,25.785,319508
-4.19841,-54.1505,15
-17.4885,44.4927,3033
31.8406,30.1243,8860
44.7949,-95.7775,3745
11.4441,14.9461,24776
-26.3173,28.9135,9418
44.0737,-94.5918,13869
-27.0048,24.3616,403
-1.28999,-55.0219,41
-13.8718,141.619,417
43.8333,11.3163,650068
21.8775,-87.0075,560
-0.508384,167.046,2459
-18.9606,-43.3609,1672
47.7396,-58.7533,420
-0.81775,-80.7708,206674
55.2533,31.0502,71011
-18.6963,-56.6728,377
-15.6566,-71.9669,737
-9.81014,-43.1596,1845
-12.1423,-43.2094,1060
-16.1687,-73.0298,212
-23.5302,-62.6393,266
-11.5359,-44.2325,267
33.323,103.592,669
56.3658,-88.4653,6
11.0252,-74.6404,475547
22.4645,100.943,2075
60.5118,-70.0214,347
-5.66116,131.978,6282
53.4088,-71.386,13
44.5924,-85.9573,14217
21.7187,5.51878,292
-11.3176,-59.2601,409
-74.3667,76.4993,1
-35.5893,147.145,47925
55.186,-79.6045,8
29.3692,-18.1523,3635
7.161,-69.2885,96
-24.0851,-63.6224,5
-10.9789,-43.1845,601
38.0903,-27.9648,25090
3.9082,-64.9202,44
9.51446,-83.5846,27155
71.4196,-81.6873,25
-38.8714,145.596,11038
50.1345,-79.6179,21
59.6017,-44.4498,201
6.50987,-68.4063,6
-26.7943,113.816,17
7.72318,-2.3553,63442
50.627,54.3674,436
5.11369,114.447,40383
-8.44722,178.319,239
-23.4595,-60.7655,469
-15.6514,-39.117,808
-12.0871,-45.2806,6350
-20.341,-62.4813,29
-9.14271,-46.2387,18
26.9163,54.4877,182
55.4394,65.2502,71389
-13.5546,-76.9248,5
45.6738,48.4965,3245
-42.5135,-63.0128,2
40.5647,-92.8865,12537
1.64609,-61.476,72
54.0455,124.116,6358
6.0371,-59.4596,84
48.4319,44.5703,161342
53.6451,125.834,3876
7.12323,-59.4128,20
2.15776,-56.8131,505
39.37,52.9653,617
4.39945,-54.8135,10929
39.2003,56.8053,580
-35.6964,-67.4143,11
5.23232,-5.03297,400
52.2247,45.9072,59391
24.2316,67.2262,1092
-8.7286,-34.912,83091
14.8204,145.322,13745
-11.3986,-48.3529,59
-28.0915,118.05,133
7.67376,-4.17913,4636
24.0131,73.4588,1006
51.0017,52.6908,7911
55.1149,53.0575,72125
21.6591,70.242,897
-7.35302,-47.2176,72
-22.4157,-60.7207,2884
-13.9285,-40.1279,539
-13.2427,-45.309,77
-25.1338,-63.6805,93
-27.5978,114.072,1153
-5.56121,-48.1887,174
-19.2647,-62.4295,184
-2.25762,134.335,12726
24.8638,8.20137,136
-8.69975,-56.2713,25
8.83481,-77.7623,3458
10.5582,-68.1232,7498
68.1498,-106.768,4
-2.77772,-40.9645,1208
-31.3223,-66.0481,75
52.9857,-61.7271,85
3.21924,-76.3528,20546
42.8105,42.924,31986
-30.3992,-59.1967,726
45.1491,-98.4399,3422
-25.4198,30.8864,29387
15.2162,12.4925,166
-23.2768,27.1882,94856
-7.55983,-56.2274,73
11.5371,-68.0537,87
71.0071,-118.469,199
-8.10441,-40.029,1490
-29.9489,-60.1201,116
3.65045,-75.3271,14654
-32.599,-63.1376,1478
-4.56661,-39.9704,10582
-10.4166,-42.1374,475
-24.1463,-67.5559,81
-10.7693,179.088,25
-14.9942,-44.3128,333
-23.0687,-67.4808,155
-20.859,-61.575,110
-14.3912,-45.3375,19
-12.6733,143.166,294
8.35433,26.7948,7024
68.1416,130.942,1213
-7.98459,13.0274,687
42.7027,9.14612,131356
32.2706,-93.4406,63994
-6.24564,156.834,1
-15.2406,-51.5348,66
60.5961,-112.406,42
31.7599,-87.8789,2473
56.5399,-121.628,4518
23.2276,-82.7505,132397
-19.0007,-41.2657,9162
48.2876,-65.4359,2379
20.4142,-156.91,5544
-10.2367,-74.5616,2205
-13.7828,-46.3584,181
-20.8899,-63.4511,252
-8.58636,-45.196,83
-7.72222,-76.372,3547
-17.1632,-55.6219,77
33.6045,-88.5564,12098
62.5934,-116.907,564
-17.596,-49.5666,548
-19.6605,-51.6878,157
56.1764,-108.237,1184
47.4243,-68.1017,14797
-2.62846,-74.9016,256
41.8292,9.98489,42893
50.2333,-65.1178,56
29.6599,-91.6874,5596
-21.6633,-44.4758,19993
60.7447,-123.779,112
-21.2365,-57.7655,7580
-8.40106,-75.4157,1875
53.3901,32.5775,49932
-20.5764,-53.7548,445
61.0609,-114.44,233
-12.9765,-51.459,28
-8.9462,152.863,4
-16.0666,-55.5782,7087
-42.3437,171.704,17993
-7.51891,-78.4003,2672
-22.8981,-56.8546,1820
-46.6444,168.263,11151
-22.4896,-55.8422,68178
37.2114,-76.3905,609309
-3.77352,-75.0029,1939
37.9116,-25.3834,22924
0.749637,-69.7505,305
34.3724,-89.5179,19854
-16.9804,-50.5732,1579
62.2399,-120.752,796
-20.6601,-40.2488,123214
45.8733,-59.3173,13635
-18.0627,-57.6259,330
-44.4153,168.708,13057
-44.8658,167.244,156
-16.5304,-56.5827,294
-5.39923,-76.1567,27128
-12.7436,-42.1839,442
-16.2828,-71.0034,121199
-23.0278,-63.5649,643
-9.19981,-44.1794,244
47.6113,43.5025,14609
40.7805,55.2152,85
6.08213,-53.7863,4519
33.8553,54.1905,191
6.05834,-57.6018,64346
-39.638,-64.0126,2
-9.08473,-59.1648,532
53.8811,-96.581,8
37.4086,-97.2722,35008
17.6761,2.62552,23
-9.24875,-72.4599,4215
18.1039,11.7436,16
54.6173,-92.889,290
-10.3385,-57.3048,53
29.025,99.6976,43
62.5526,-69.8784,150
23.9121,8.90398,18
-12.2283,-54.4406,162
49.709,-91.3526,2663
32.5407,-99.2717,24552
19.6347,3.47343,141
-10.0564,-69.5478,83
6.48949,-63.9101,607
47.2111,39.4934,310535
53.2216,127.513,2963
39.6566,39.209,5951
8.20131,-59.3662,395
33.1146,-82.0717,102793
53.1016,-123.137,630
-32.0772,-53.2131,2060
31.5672,-84.6488,18055
4.08926,154.92,2
-25.0427,-59.8927,1098
55.4406,-125.831,94
25.9122,-76.3479,2620
-29.0711,-49.9612,18644
50.3289,-75.9953,499
-17.7012,-47.5023,111
56.1304,-111.608,3974
30.7747,-94.8763,12394
-8.06458,157.078,28395
-15.5316,-45.3661,76
-38.3525,140.331,279
22.2756,110.852,2202
54.1268,-89.5427,179
7.42615,-71.1454,6538
28.6295,-17.1395,50306
78.7309,-102.594,15
3.50825,-65.8463,56
74.2574,-96.3952,245
4.15981,-66.7191,156
-1.9199,-70.9072,164
37.7223,-99.7103,5481
-7.28507,-68.3872,1
-39.1726,142.654,1
21.5939,112.762,1280
49.6373,-84.9511,318
5.20721,-66.654,188
-38.6917,147.068,888
21.4245,111.634,180
52.1876,-88.688,336
4.55694,-65.7846,108
-0.782038,-52.0613,107
10.4871,-70.8998,4232
-6.92681,-40.0094,4135
-27.105,-61.871,619
69.2869,-106.804,57
-0.867781,-48.0592,87891
-28.3046,-65.839,1199
-33.2859,-79.1037,255
-4.32862,-50.1762,89
-1.47522,-47.0629,3559
9.84702,-70.0179,314
-29.9151,-69.0145,573
0.0909352,-73.6758,96
-11.9497,97.2774,631
22.8965,115.342,678
51.5821,-85.5769,100
6.12046,-69.3641,53
44.4579,-97.2156,4638
-4.17899,-71.077,3767
-28.3589,-67.8629,48
-27.3216,-67.7852,44
2.74491,-72.4793,804
-3.91915,-43.0364,126
44.1484,88.4877,494
-3.89504,-61.7239,367
-31.8352,25.9258,158
-29.6741,22.1914,337
-11.0265,-62.9615,17
26.458,96.5602,233
-3.15783,135.08,41444
18.9791,8.73074,342
49.4367,-97.6109,145433
-12.7259,-55.4479,4478
28.6878,103.033,287
58.2877,-79.1482,489
-10.4643,-55.3617,2794
53.0502,-100.08,1285
34.8597,-95.3003,3402
-11.3263,-67.6859,805
23.213,0.681141,120
38.496,-97.0766,9257
19.3563,0.185736,1
-8.26337,-70.4004,16707
68.4842,92.9117,15
19.1984,84.656,39494
23.986,-101.538,541
9.30917,40.0394,3237
-54.14,-64.9829,4
5.9794,-72.2139,9832
49.8751,53.0203,129
8.52559,-2.96851,1625
5.75238,-5.66587,3620
25.7539,68.2828,1002
51.3979,44.7193,44190
-8.45357,-49.2881,294
-20.356,-64.3756,14
-4.88075,-51.1973,9
42.0508,12.9752,582448
8.66554,112.62,162
-43.2249,-75.0215,6
-23.7928,-44.5308,172
68.7308,-104.13,805
-5.05449,-45.1122,1640
-32.1878,-64.1007,1417
-3.15952,-50.1408,216
8.27971,-66.4614,24
33.023,108.141,585
-2.9223,142.755,1
51.3946,-73.2903,62
23.8364,7.68618,50
-8.18267,-55.276,507
52.758,-96.8612,881
47.2706,-98.0467,20101
18.926,7.56805,3238
-12.5816,-57.3959,114
17.53,97.2151,22298
-7.46487,37.5668,14238
21.2631,121.814,1289
51.05,3.17093,1986425
31.873,-91.2256,2363
57.5239,-117.01,94
-21.5835,-46.5717,4590
-15.4703,143.061,39
43.9411,12.8513,310996
35.9118,-82.2775,48892
-25.9198,-56.9924,40857
57.706,-128.851,59
53.6861,-58.5952,202
-30.8679,-67.0314,157
-33.6927,-65.2045,626
-8.07003,-42.0912,259
-25.2147,-67.6317,27
2.07883,-71.567,159
-1.33792,-53.0677,132
9.20439,-69.139,10761
-7.49976,-41.0491,951
-30.1011,-62.0246,1027
-30.0843,-58.1917,365
52.1494,-115.494,3019
29.2718,-3.38458,35
-0.975072,26.1831,6915
-19.5069,146.686,12717
49.5144,5.05968,448486
55.0005,-104.845,1089
-19.1862,-50.6469,11378
53.8258,-114.383,74428
-37.7979,-71.5292,4431
-19.7853,138.967,33
11.185,25.2783,419
-13.9209,135.196,43
-39.38,-72.2778,21882
-13.8856,-176.477,1089
-26.0857,-61.8206,298
-12.7908,-38.0369,58535
-12.8462,-176.492,4339
-16.8986,-70.0431,889
63.7758,-95.5046,560
50.9106,-95.7149,1914
35.5896,-96.3717,16841
-11.9483,-66.7618,60
24.8904,98.3309,4947
-2.97256,136.235,3610
23.9788,10.134,85
51.9051,-90.4988,46
-12.35,-52.447,826
23.7714,102.491,650
59.4681,-68.9292,105
-9.83604,-56.3154,2243
52.356,-98.5803,129
-5.52716,176.054,301
46.519,-56.6736,3314
37.7775,-95.9667,3862
18.2877,-1.24616,5
-7.60627,-71.3367,1524
22.1715,-159.549,3401
53.8418,132.206,15
10.2611,-61.0862,77923
5.52074,-54.7722,181842
34.9455,53.962,216
3.27151,-54.855,379
-39.2768,-65.1098,231
52.4586,50.62,44362
-30.9499,115.187,1449
6.88667,-3.57331,4613
51.7586,54.0623,57345
22.5618,72.3141,69689
21.0208,73.1716,19088
6.10071,-2.97093,6734
54.5625,43.1137,90894
-10.1547,-50.355,44
-3.41733,17.4168,4364
53.9698,6.75052,16869
49.3723,-75.0164,349
-19.9085,-47.5667,12103
55.6077,-109.871,88
31.5096,-95.9038,10712
-14.9261,-46.3886,28
-3.16681,-64.3964,21409
8.63228,0.835968,87157
40.858,-91.562,4445
11.2919,2.96837,19024
3.29257,-60.4945,3113
5.15959,-74.2136,114483
49.5019,44.086,35974
52.3111,130.755,1195
10.7418,-61.9536,6786
33.1977,53.1865,196
-38.3161,-65.405,20
17.9899,8.23566,1610
49.0458,-99.1829,14612
-9.71053,-58.24,66
-9.9525,-54.3571,1339
54.6044,-98.1166,1715
38.1182,-98.3945,9462
-9.90648,-71.5132,297
-3.30159,-62.602,1
8.65379,1.82011,13836
35.688,109.257,681
56.1889,-63.9539,9
28.1922,113.02,38064
62.3747,-64.818,2
-26.2734,-67.7082,8
0.977459,-71.6533,229
11.4192,8.26601,121396
-1.46565,-69.9093,592
-6.72798,-60.9328,18
-33.5502,24.4572,2796
67.3292,-114.146,494
31.1561,-93.6565,3233
-17.1867,-46.4492,2685
61.496,-122.312,6
-17.6183,-56.6277,278
-41.2155,171.861,7941
-19.9684,-59.6466,134
-7.99824,-79.4792,8126
2.03329,-66.851,4
-46.332,52.266,54
9.48017,-70.9811,451
64.4086,-139.547,378
14.9884,4.61796,1647
-23.5443,36.0207,5254
-6.63501,-69.3088,244
48.5053,-107.839,1374
52.2973,-66.6487,181
-3.30518,140.448,7308
31.8556,114.492,1535
58.8083,-93.174,517
9.23349,-76.7463,741
26.8813,103.542,4587
-3.49497,139.292,862
-21.4473,43.361,43626
39.307,16.8381,62874
14.1656,7.46001,11384
-33.9933,19.7852,7156
-10.6878,-60.1762,55
35.2216,-94.0334,9688
17.5971,1.54488,54
-9.69145,-66.6248,119
4.53437,-1.77695,10591
-14.5108,-39.0988,8606
-24.6376,-64.6211,621
-7.97052,-46.209,210
-8.52511,-47.2489,280
23.4967,56.1181,770
64.2459,40.3324,51385
-32.0429,-62.1292,303
-2.81341,-38.9195,2519
40.8861,-72.312,364579
29.7983,51.7676,2167
60.706,31.2808,6223
-15.0205,-72.9329,586
19.7282,-154.546,52490
-5.87537,-77.2167,18018
22.5859,-90.9409,3
69.443,-122.915,129
35.2537,-80.1653,377208
57.4584,-127.036,9
-27.8667,-57.085,12698
-21.1657,148.241,96
49.7185,6.64456,1125576
55.9219,9.99176,594024
-5.20602,14.9988,31510
0.253912,21.1327,9231
35.1743,12.6688,2696
-28.2138,-58.096,496
52.5938,-117.086,64
52.6037,-101.754,2262
-16.848,-52.6046,128
18.1281,12.9319,307
-26.1767,26.3521,607
68.1325,-131.973,1
41.4718,44.7411,85735
-30.9159,-60.1636,597
2.59363,172.793,412
11.3042,106.217,13372
9.9453,42.7649,9378
36.5686,73.4521,10640
49.9005,76.5985,313
14.5622,42.1317,5
61.9165,-136.032,38
34.8812,43.6331,11134
-37.3963,-65.4785,31
13.3407,44.5361,60202
55.4313,121.984,1
47.3566,45.036,6766
4.38996,-60.4465,111
32.6341,-95.7064,84963
-16.5814,-61.3818,9875
10.5011,102.778,269
59.8062,143.619,2047
49.2555,38.3599,144081
57.3451,126.603,4
46.789,42.4776,19929
6.62113,-65.6625,25
41.4752,-104.312,45472
9.6279,10.5877,50905
-12.7179,-62.1273,30
-10.9253,-45.2524,360
-23.5792,-64.559,876
-24.4955,-60.8107,1250
-9.8498,-41.0919,116
-15.2446,-68.9267,5033
49.8094,-95.9991,5504
-12.0609,-73.7019,22874
26.4053,113.433,436
7.22464,148.835,15
19.1203,13.4855,109
51.4924,-101.876,9779
-12.0943,-56.404,541
9.43395,-0.756451,91411
28.969,54.0805,2236
55.7723,59.8949,81410
48.6689,48.878,70
-30.3716,116.015,1247
7.69623,-6.69423,928
55.7417,49.3581,237318
21.5768,72.2443,791
-10.059,-52.3689,39
-30.7145,118.158,160
23.5616,72.3859,22348
6.90502,-2.66631,40837
23.7063,68.2597,81
56.8179,48.896,82519
10.0605,118.919,69114
-9.21479,179.975,162
-21.4427,-66.3815,296
-6.04635,-51.2344,26
-12.6957,-44.2591,175
-22.5279,-66.4513,509
3.17039,-71.4814,176
42.7116,-106.812,3344
-14.2799,-64.991,9811
12.7478,103.449,9334
34.5123,55.2224,3
5.52212,-52.8334,23501
47.2227,50.8277,4807
-40.5939,-63.6902,30
15.1609,20.7456,44
-44.35,-68.9589,164
-24.7691,144.478,125
65.7958,-170.192,634
-1.67276,-61.6243,43
-37.0253,-61.4339,295
39.2568,35.4765,39198
7.08523,-61.2314,97
-31.2141,-64.0391,18341
-2.73845,-43.012,696
50.4079,-70.531,56
-1.7256,131.294,1184
14.7537,0.38624,2658
48.3477,-87.2027,286
10.011,-74.7364,63003
52.3758,-93.6609,328
-10.2035,-59.2124,291
54.9084,-114.633,3092
23.9833,121.828,8411
-31.6355,23.3114,902
-9.57689,-60.1275,269
-14.2034,-66.901,645
49.3993,-93.0258,565
39.0864,-102.037,4501
-13.9986,-70.8277,101647
27.7607,98.1231,977
-3.87005,136.979,3498
-13.6938,-57.4416,533
6.06279,-77.0627,813
7.69925,-3.27407,1823
-31.2304,116.328,522
48.9718,47.281,1549
22.4525,74.3385,1114
4.5346,-2.67573,42
55.1869,46.1628,104550
-24.6734,-66.5927,765
-10.4497,-40.0684,1768
-11.0443,-39.0443,1389
-25.057,-61.7707,309
-19.8672,169.151,15930
58.5479,130.036,10
39.6169,32.5803,141384
6.99173,-64.748,477
40.1744,-101.885,8144
5.2637,10.3668,621801
-13.9871,-60.3231,112
30.9894,-86.9657,80103
56.853,-118.465,787
49.3012,-66.1548,854
-16.7642,-41.2218,985
58.2768,-134.283,2055
-35.2275,-61.3335,639
3.28222,-56.7691,45
40.0425,-3.9391,321700
13.6555,31.8544,87
-47.9639,-72.9771,312
-22.4422,146.608,35
39.8282,-5.30909,27333
15.2077,18.367,211
-23.5261,139.334,22
-50.8673,-69.6665,15
64.6946,-176.831,169
-72.8888,-73.3055,5
7.83119,12.8722,605
-14.866,-64.0797,1044
2.71338,-55.8374,570
-36.1009,-66.4086,112
5.429,-63.9614,50
44.4304,32.5905,504
7.68246,-58.4666,15190
34.1324,-81.7684,51878
-27.5071,-56.0659,147531
49.5661,-113.513,41413
42.5423,-104.181,1317
6.13897,7.69873,196034
-12.0473,-64.8683,66
74.7228,20.1324,49
-16.5281,35.5877,390677
13.0117,104.605,1644
40.0374,73.7954,3286
14.9803,45.9585,14052
36.7535,65.9107,226
34.6839,51.6923,141
-38.6855,-64.3248,211
6.59511,-58.5123,139256
-35.7805,-62.3438,492
54.6572,125.572,13
38.3907,34.5908,15859
7.04121,-63.0105,754
41.1639,-108.264,202
-2.25895,-60.7367,294
-13.9215,-171.723,47358
-19.213,-68.2108,442
26.1731,15.0927,1799
66.3878,-134.748,7
6.14935,3.6561,286891
1.08246,-60.591,132
50.9325,-118.026,1171
-28.5485,-59.0985,1010
53.2131,-115.763,1010
8.44705,24.5548,339
-37.2431,-70.6219,730
-18.7899,139.45,16
10.2785,24.6532,768
-12.9256,135.599,77
-40.0828,-67.905,460
-4.48791,-44.0742,1304
50.2457,-77.811,282
-15.6311,-41.1999,80
-22.9735,-61.672,1229
-15.0436,-42.2307,217
-24.0194,-61.7212,1427
-9.07439,-48.2869,349
-20.9002,-65.3712,96
-12.4584,-50.4273,99
-22.2309,-43.4378,71923
-54.6522,159.681,58
53.9449,-108.106,254
-13.1697,-47.3748,550
-2.21778,140.866,87873
-6.18481,105.046,11736
-32.6771,145.85,27
51.2123,-109.448,661
3.34576,-68.6243,3
9.106,-71.9544,445
-13.8472,-55.4912,1909
9.84522,43.766,32790
34.9192,72.0729,2159
61.1063,-138.987,126
32.9958,43.1669,950
-36.4906,-65.4091,52
2.73767,-59.6006,569
9.5645,4.22625,53971
38.828,-87.1777,47815
9.5435,3.20441,62789
2.74521,-61.4268,120
9.53982,46.735,262
40.8168,67.1426,8187
35.3961,45.7614,60346
-33.9368,-62.2356,748
2.69638,-53.9066,4
25.2933,111.93,2088
60.4328,-77.2071,698
19.0961,12.283,50
51.2435,-98.7925,4146
-10.9018,-73.6034,3127
-5.0024,-47.1555,1372
-14.4892,-41.1782,9551
-19.8106,-63.395,251
53.2375,51.986,113036
22.1121,71.2711,805
-23.0495,-59.7938,4849
-16.2112,-40.1679,41695
-12.6319,-46.3283,285
-25.187,-65.6352,17052
-7.41123,-45.168,92
-23.7802,114.579,26
44.1257,-121.278,70901
-41.7696,146.986,51633
49.4763,-127.032,58
11.1948,-68.9918,111
68.666,-109.411,4
-27.8201,-66.8093,423
0.338088,-50.0351,163
-1.38491,-51.0869,341
8.55987,-68.2637,23
60.1773,145.768,1
47.4088,37.9966,127581
-13.4312,33.8625,437638
-27.1103,-109.372,7858
70.0162,26.6194,4603
14.3752,106.099,65800
69.2841,177.338,567
11.4336,9.3582,285801
-12.1317,-63.0142,350
-15.4529,-47.4384,15313
-8.28593,156.041,448
32.2085,-90.0166,5639
-17.0936,-48.5198,905
53.2525,-103.297,140
47.4601,-69.7918,4371
-3.09344,-75.9446,2009
-21.6411,-58.7594,77
-41.8504,173.051,30289
45.3807,-65.0644,11901
-21.007,-59.6956,112
22.1714,-83.0204,3785
-23.2961,-43.4636,290837
58.6115,-117.373,776
48.4158,-68.8727,19204
-14.4829,143.473,126
45.7967,12.7218,1330973
-15.8626,-50.5366,407
61.1619,-120.231,55
-20.3928,-55.7537,237
35.3528,-78.8634,338467
-6.55904,-76.2639,34655
5.30055,7.26942,153434
49.5375,25.9277,179364
47.8868,-124.182,2054
-33.7185,-80.2831,30
-3.77235,-49.1515,418
10.8448,-69.9406,2268
30.3784,-96.0976,76350
-4.80692,154.48,2865
-17.3258,-53.631,541
53.8786,-104.882,90
-43.2911,168.919,83
35.5093,-76.2436,7965
-8.8878,-76.4808,2936
-21.6374,-53.7964,618
-13.0765,-66.8311,70
48.3133,-93.3718,11127
37.987,-102.185,4198
-9.55707,-68.5383,10295
-16.1312,-44.3397,221
-26.2364,-65.7026,406
-6.66585,-50.2474,327
42.2597,19.0912,151371
17.7734,-65.8642,191147
47.3325,-55.5472,8144
39.2036,-98.2083,6811
-10.8197,-66.6931,67
44.9173,41.9873,174693
52.7765,129.154,650
33.6085,51.9552,1064
7.15467,-57.5571,7374
-38.9004,-66.2098,148
76.5835,-19.3611,7
41.8619,72.617,14137
14.1618,45.245,6423
56.4524,121.58,681
39.7709,31.1106,10761
4.36209,-64.0128,14
42.2402,-108.177,152
-11.6294,-62.0764,484
10.5204,8.88789,169960
43.7678,-106.707,774
4.35189,11.8165,156084
-15.0732,-60.3723,128
-11.5599,-72.6469,9682
51.9336,-100.252,5714
33.751,-95.5053,5928
19.4544,1.26613,542
35.5026,-100.045,1466
-17.0358,-66.1078,141283
9.92388,104.738,1267
-18.1164,168.402,21295
40.1611,71.1397,229795
14.0233,46.2523,22
40.6592,31.9895,9585
4.37797,-62.2502,83
6.11007,10.8317,60478
-14.4361,-61.281,114
5.57252,-73.2091,156174
50.4942,-92.6608,154
-12.8579,-53.4676,501
24.1486,15.1556,98
69.8201,-137.729,17
-23.3867,43.3749,49016
40.5818,-100.536,11404
-5.27268,-56.1398,51
27.1851,-78.7671,323
55.025,-111.439,173
69.8946,-162.877,139
32.135,25.9923,13
34.9222,-82.6168,154887
55.1368,-124.122,28
30.1861,13.6183,265
67.2083,-136.071,309
43.6276,-91.9899,42579
16.1841,13.0268,31
-27.0987,25.6412,522
-6.41717,-56.1835,260
-7.03898,-77.3283,8717
-28.2223,-63.8576,1872
-5.61822,-46.1499,288
40.812,-75.2513,155717
-11.2223,-76.7011,7022
-6.84786,-44.1266,35119
-30.3988,-68.0204,77
-28.1143,-61.9218,638
-6.23361,-45.1401,101
34.3488,-80.6314,139379
54.8058,-122.422,145
-24.68,-58.9039,910
54.3738,-103.213,8
-15.736,-52.565,1789
37.5484,-88.736,25008
15.1779,10.1914,1332
-3.4494,-58.9289,55
-30.1297,28.6773,111044
27.1282,13.1077,425
64.564,-137.167,1
36.7775,-87.7582,22925
-28.0088,24.9252,1878
7.83891,4.44167,75494
-7.12717,-53.2662,9
45.6859,77.3753,889
17.8427,50.8198,23
67.1413,-130.883,4
-2.44619,151.372,25
13.3504,-60.9421,51701
-30.35,-56.2017,198
37.3083,-101.023,2574
-8.91383,-69.4675,2752
11.4009,7.18392,45581
-1.25184,-71.8278,8
-6.32051,-41.0279,2732
-27.203,-63.798,1116
69.5528,-114.958,6
-26.809,-68.7663,67
0.536473,-72.6596,8
-1.06663,109.59,14782
-30.6781,145.483,315
29.2328,114.527,173
61.2944,-63.8455,2
1.20714,-73.581,28
-16.678,-74.1035,60
40.3211,19.0789,76222
-18.3025,-46.4797,1220
53.9257,-111.279,4081
-6.82879,-79.3588,43468
-22.6664,-58.8074,52
25.6682,-77.3407,1113
-27.676,-48.8616,18678
32.767,-79.038,25
52.0549,-126.869,393
49.2104,-78.5628,1168
31.2855,-85.8029,29378
-23.6795,-58.8556,497
56.1584,-124.658,215
28.9076,-90.733,1387
-12.5526,-48.3861,206
-3.96512,153.815,255
60.4311,-121.753,53
-16.061,-46.4188,98
70.3705,176.28,79
41.7502,-109.528,7724
9.62277,12.7819,73851
-13.2364,-63.0673,22
13.5193,106.902,2519
64.3775,-174.374,506
37.8634,-108.515,24268
7.81794,13.9629,28413
-14.9119,-62.2264,16
-36.4714,-60.4319,257
-32.3572,21.2746,285
-4.4068,-62.6528,199
38.3473,41.0529,43212
11.6735,-63.6558,227
69.676,-125.787,8
-2.03917,-48.0914,1041
10.2064,-69.0651,1918
9.6275,-65.4829,224
-2.60081,-49.1176,291
-1.43075,-49.0838,2999
-29.1131,-61.973,147
-8.07235,-65.5862,28
-31.5162,22.0135,1612
21.5014,-85.1195,84
54.7137,-117.735,1198
1.64546,-72.5691,331
16.4431,-88.1835,26667
52.7496,-114.147,52930
50.1227,-112.208,739
-27.9825,-60.0344,143
45.901,74.4647,938
16.8821,51.0582,10
62.7361,-139.248,12
21.2147,-0.11715,17
-14.6265,-69.8753,5868
50.3901,-101.992,1064
7.68667,-73.0272,31021
28.8887,104.253,1769
61.4722,-96.3051,6
79.9288,-85.7012,51
4.81279,-67.5966,121
33.6756,100.204,161
59.1702,-96.9936,3
8.72469,-72.9373,13478
22.7509,97.6614,105475
64.5055,-77.9354,363
-6.19794,135.008,54
41.9412,-84.4137,77148
-13.3571,-54.4826,140
17.1837,104.813,1775
1.35683,131.35,92
-26.3151,147.344,198
2.76318,127.59,1488
55.8538,-59.8652,326
-10.7776,-49.3571,47
-9.61778,-49.3225,6
-21.9198,-61.6233,153
41.7868,-73.0647,1225414
-14.3752,-73.9011,1996
6.11219,-2.06224,39473
53.2946,45.409,122331
-13.3622,-39.0806,1116
-25.523,-60.8563,809
10.1314,-4.20601,3306
57.3243,57.7783,58151
-7.28595,-49.2538,2438
-22.0342,-59.7446,11155
-10.6847,-51.3837,188
29.2912,-92.8806,22
60.3874,-116.144,1754
-14.6151,-52.5255,620
-18.0885,-50.61,2321
56.729,-106.536,4
44.3999,-64.4321,54112
-4.24372,-76.0502,5
5.57049,28.293,2198
72.3544,113.152,689
43.7058,9.79656,436187
-7.23893,-75.3113,1496
-20.124,-52.724,173
-14.6768,142.341,19
-46.4488,-74.5242,15
49.4125,-73.2367,59
0.95535,-66.9176,63
35.5664,-74.9286,4404
-10.5433,-77.6684,3962
-22.0693,-54.8226,6014
-20.3701,-60.6205,58
-9.37394,-77.5542,21722
30.762,111.804,11290
53.1314,-63.6235,404
-4.38744,140.032,2560
58.4306,-95.2683,1
14.2329,18.9571,98
-46.4069,-68.4005,542
30.021,43.1063,23
-38.1121,-63.4916,332
-35.049,-54.3914,3544
41.6086,52.4112,330
37.2817,41.4985,29884
-32.7458,-55.3038,293
-3.26192,-46.0912,97
-2.54907,-51.1236,16
10.2656,-66.3353,20677
10.7605,-72.7594,10475
10.4524,4.63506,90576
-2.07598,-64.3394,14
-35.4142,-63.3123,999
35.452,49.1743,750
4.39772,-58.604,165
-9.98095,-129.854,1
42.1961,35.2822,3257
0.967882,-52.9891,2
17.044,23.2084,57
30.6903,6.32579,194
